"","ID","natural_growth_1000","density","dependency_ratio","migration_intern","migration","p_employment","primary_sector","secondary_sector","tertiary_sector","p_social_assistance","p_new_buildings","p_new_housings","p_cinema","p_museum","p_culture_institution","size_households","p_new_entreprise","p_weddings","p_strangers","p_cultural_place","p_individual_houses","Population","p_infrastructure","p_forested","p_agriculture","p_improductible","surface_polygone","lat","long","zab_2022","net_income_h"
"2076",397.88936953252,-682976.307031208,92471.493884485,28962.3035459742,-341488.153511062,227658.769008384,31044377.5919923,Inf,Inf,52378634.0725044,Inf,Inf,Inf,Inf,Inf,Inf,1142231.45202095,Inf,Inf,155221.887959574,Inf,37971.2550235904,9652.55677290734,98389669.4930573,4959156.72848071,5680696.85294788,2459741737.32643,2680.1462438344,10759919.0378231,4080020.39147366,200749.03061715,68.112365069394
"2077",397.325605180925,2260037.84033899,2072.0952355593,37767.4760381207,-271204.54085024,678011.352125601,12999228.4722849,454400951.574439,19336210.7052953,9751093.38142572,450372.4135708,6800628.23662313,680062.823680348,Inf,6759598805.58815,450639920.372543,1233479.73826353,519969138.891396,847514.190145797,96703.8455733351,450639920.372543,55275.7616036358,972.814664581825,8032416.23666806,4267221.12572991,28747594.9522857,Inf,12039.1523748248,11197905.608985,4264335.51308417,40427.8646671558,68.3861675294422
"2078",398.303234843966,-1698544.08756455,5693.74560013633,33431.2602949771,252974.651340824,Inf,11291203.3512019,18798149.7031039,2293374.26377868,1635787.63464956,665438.319564406,11844815.2860358,11844815.2860358,Inf,11934801942.2204,426242926.507872,1204515.02678039,628147470.64318,849272.043782276,131295.950959396,426242926.507872,44339.8744251034,553.866303515252,15826567.1112784,5912833.79772595,6657523.19290554,203310515.967961,2501.01885303288,10328800.6058702,4111921.45368499,19572.52878287,42.4808305495489
"2079",398.162702633414,Inf,32873.4840354303,34070.3190445845,-1258921.18539359,503568.474162369,19508194.5862721,218076084.956998,254422099.116498,75251606.7809359,585842.983253716,1259563.82003754,1259563.82003754,Inf,Inf,Inf,1077026.4125129,629139275.407274,1258921.18539359,279617.455735786,Inf,47554.9605516841,2625.67763861218,32508223.1016975,8127055.77542439,4251405.66323389,Inf,2053.14569345154,10389838.8420488,4022845.73681311,40841.0932348479,80.418565245787
"2080",396.451583293043,853945.972251829,1962.00016024275,40517.0194733547,-740240.900069945,331634.384967232,5608833.18009099,39121144.4845709,562894.165245624,102748.488455765,358458.330613432,7402762.78862081,1750710.91826373,108753570.454223,42827156044.873,205323315.51095,1180900.54336082,572587403.306215,876611.657459658,84507.0758747877,205323315.51095,66610.0493867728,164.150252924017,8325767.83710126,4834485.40446872,16351030.2533305,855703916.590963,851.158352694971,11800699.2456804,4300769.86749751,2854.43371972403,79.1034912442752
"2081",397.24726563114,-760649.028116469,6977.64456291631,34568.3254026611,-697261.609105041,380324.514058235,7072285.82827595,193398689.186632,11489031.04079,4208131.04304548,761348.354265907,Inf,Inf,Inf,Inf,288256615.483523,1155731.84915399,417972092.451109,1045892.41367177,130820.686213235,288256615.483523,51788.6386004034,787.54453306063,11778842.4797846,4920598.69826498,10014610.5665129,454663319.719684,2895.95946807171,10993311.1165147,4225421.44355144,27714.6261472406,57.4768099340698
"2082",397.574101506997,6588140.69986518,2625.30177114311,34913.1346246656,180497.005495417,878418.760087161,2468113.45325316,Inf,Inf,3848305.92939223,567688.113929113,256016.384892539,143481.710215427,Inf,Inf,531829086.906991,1084506.27599019,738651509.593044,1098023.4500714,98926.5414633917,531829086.906991,41132.3951342189,496.276327248204,6291000.91085008,30196804.3720804,5349827.54623471,79932717.4555069,4855.8152548898,10613347.0900519,4346159.71645934,13406.0136205663,76.8127322932267
"2083",394.646200463329,910958.206955121,18563.9788583161,38412.2507089211,1066487.65689345,1619481.2568091,10941729.82721,11662540.6665145,1608175.45065166,1047329.64369526,849215.294217073,1742588.38114329,458575.889779478,Inf,43887278336.9395,522467599.249279,1096978.94567913,655034005.028947,809740.628378941,153666.940955888,522467599.249279,44668.8835588933,149.336166505607,36876279.2083479,6513350.17535903,4779130.34341556,964370574.448612,205.94239420848,11834441.0867398,4110418.30861616,4171.32925293796,76.6339275501304
"2084",388.604285498411,-1141158.24622758,70802.6147621593,28566.427549328,114115.824620697,380386.082070137,8904514.46907542,Inf,Inf,2880976.29706092,449891.646620612,Inf,Inf,Inf,Inf,289396720.244951,1185456.28727973,Inf,1141158.24622758,296817.148968998,289396720.244951,73338.4200491004,5518.52024646652,73699085.3660723,6358352.46295526,4454340.32432305,810689939.026795,1969.97838883996,21140231.4054951,4821081.18744193,88901.9441745223,109.271311710126
"2085",388.052466602636,-162966.319848128,112915.200374819,32003.7217272778,232809.028354469,Inf,9773591.66522245,26622979.0392281,17320974.3146785,16913421.9778625,325427.11470789,Inf,Inf,Inf,Inf,Inf,1277187.27538732,Inf,543221.066160428,302257.371870181,Inf,64058.4860729744,3911.16038707394,72943219.4421367,5023637.7026265,5509306.60439099,663120176.746697,875.167859386826,21601112.6351891,4586993.38881738,34464.7334613254,95.0624595490941
"2086",389.42560679761,-441627.636970299,29901.9850316433,33563.7420099645,-2244940.48790955,-2993253.98396773,7119879.11755818,1212840.65504897,154709.622807015,138517.706592683,352684.072021868,6762716.79916421,5410173.43933136,129602437.270334,2682770451.49592,609720557.158164,1242022.90390398,536554090.299184,1224512.99339535,134677.231500694,609720557.158164,58487.487317993,239.714486384917,40659781.4459992,5020363.42881882,5976442.46457347,363601263.965372,203.298024007218,17529012.9214988,4568805.61647316,4686.46428050347,92.1490102065413
"2087",377.548251745547,-2902162.25353605,6294.94336951071,36850.4196316594,-725540.563341767,1451081.12668353,7393727.29241928,418412018.974004,43036664.8087547,27689030.6673973,Inf,Inf,Inf,Inf,Inf,481824561.889323,899001.501793958,Inf,967387.417807799,157116.70496408,481824561.889323,31282.795101732,2148.44483601065,13522470.941913,10582803.3458449,5936694.55986424,17386034.0681738,8505.7884292572,168632659.221276,13601908.5790415,76307.2875006846,48.5448775441754
"2088",379.623215600724,597495.356701612,4052.56153178239,35397.607115862,-63563.3358196429,112734.972962822,18590139.4069528,25582894.451759,50218274.2941936,3364499.7666085,787168.12642191,854638.912078046,427319.456031737,Inf,Inf,426245339.259417,862965.612187516,497286229.135986,995825.594502687,78107.78468113,426245339.259417,29884.2289000433,1052.61338487861,7909138.53047093,50784994.7746028,4020478.75298939,964914900.717453,6509.79862180775,44298037.3354102,10973430.7982656,27182.9985834705,19.6619230828201
"2089",376.915634648164,863106.800863954,6547.91320181516,38819.0686745332,110654.718058792,-1078883.50106123,31899905.3349028,49398391.7516998,181127436.422899,9477598.41747729,468217.739253309,Inf,Inf,Inf,Inf,437028703.088168,960428.069872366,624326718.697383,539441.75054231,137863.94419219,437028703.088168,48853.7105873614,1417.2972298302,16194557.158293,17421417.5490728,3910930.47020001,37090759.9431872,5386.95657052343,539006788.794282,14479140.0208041,85407.4789149562,63.8000963970943
"2090",376.974030043376,695078.589241674,9252.98610789367,38996.6140913433,-289616.078848676,-579232.157704091,20251141.8930958,19363061.6231613,32969537.3583558,9998958.05130462,2179903.06329591,Inf,Inf,Inf,Inf,314813205.792671,872509.531718208,577157543.95323,868848.236546028,212450.629676079,314813205.792671,31446.7767714367,1789.74586226201,9977444.7101406,27980225.3827856,3807959.6674797,321772591.902034,4815.35105301055,361763080.393261,15303893.3958485,67357.5891343738,43.893244796103
"2091",378.196955953039,343326.807294787,5212.83575557141,35293.8693290798,73880.4522023802,307187.143369465,8840747.68418211,3197428.34440937,523596.344608521,614890.066232571,451422.382186971,812560.75226327,88873.8322782079,Inf,5985186182.19129,498765515.182607,981466.637729423,855026597.455898,972759.287348601,104453.511033129,498765515.182607,41920.3069579466,1042.56715111428,9682135.24833264,59475973.668329,3548282.51998554,Inf,4995.98178813964,78095934.2395129,15446621.6324619,54541.285896721,51.3562940800167
"2092",378.484573742123,611405.088840247,3144.26687350818,35828.4174753394,161503.231015299,450509.012834294,10768239.688677,530057047.957778,10001076.3765618,5030197.37089232,506042.323686599,603636.395588186,169018.190763713,Inf,Inf,509907820.552058,857125.888238383,866843294.938498,1222810.17768049,68148.0577781972,509907820.552058,31625.0252988694,721.162126951388,5477976.50776503,16516929.1673521,6450398.37304876,272529331.26131,5734.56214252399,64521284.5033144,11603344.3084402,15045.5475637289,62.7523060898432
"2093",377.507338813438,-25567951.8117834,3148.73984096764,35500.8284902631,-1111650.07882273,710220.883701096,18210257.0463981,1138125.98460581,855671.360689038,157281.274259032,832262.54889765,5110098.49541338,1596905.77973489,Inf,Inf,595009561.632309,965428.472063204,852847038.339643,913141.136201981,112760.7366688,595009561.632309,40064.9472182427,243.14593366547,11099578.4497072,15307949.4258995,4347210.40224065,62114948.6320154,1926.01620659489,120476397.579241,14088089.7002666,11279.2971896187,53.9358989502728
"2094",378.292131609364,517804.631636068,299.491342532907,46051.0942157646,-148138.332935567,408990.614844639,2327774.27735567,13808167.1932506,79903.9710824641,13077.0952944107,291479.157854348,Inf,Inf,31702006.3513137,56334465286.2845,132240528.841043,1122873.73951214,291888421.172458,680008.492159772,68053.2318027523,132240528.841043,155408.011992797,110.922719456633,2872058.25332835,35522825.7648506,96419098.5045946,168733422.383041,9258.34965064694,67156615.0049517,14023156.6496485,10319.7556276047,66.1321207685342
"2095",376.951198431695,406284.692551472,11237.6567049489,34522.7652413983,Inf,-152356.759707734,10563421.9510588,2117978503.14508,1604529169.0493,283152206.302818,3070487.17022662,Inf,Inf,Inf,Inf,268780402.976939,885498.208667828,483804725.358491,1218854.07765442,116861.044772462,268780402.976939,37808.6930219068,2565.67504679204,21395616.9813836,8524816.14102001,4453781.49408392,60620914.7805868,5687.83212428099,207078726.848337,14147526.6942671,116906.169424452,43.6517425713976
"2096",378.816804915159,990949.72111247,14733.0082261076,31947.3193027844,-990949.72111247,990949.72111247,29599275.1007082,765237780.728635,2933411492.7931,258830425.834685,1237902.21305998,Inf,Inf,Inf,Inf,396630286.34949,912023.712071447,Inf,660633.147408314,79644.6358131352,396630286.34949,35872.6081034725,3161.58974809243,13727697.0765643,13568072.6919531,3955438.14070498,1166854251.50797,5373.34566628584,50313525.9878987,9548926.50677939,74969.4335475809,32.3930023349185
"2097",376.224317742692,-4235733.89657516,7834.44849504207,36340.6344394791,222933.362985633,-605104.842382601,38974036.6195557,14425869.9946622,9016168.7466639,1109682.30728171,594830.657890543,Inf,Inf,Inf,Inf,606881427.361653,837472.416572702,606881427.361653,847146.779343885,115753.950723142,606881427.361653,36620.8621420561,1456.21719238697,20586520.0454331,7779789.55205321,4865904.73801146,49560140.8501167,4623.08357731773,Inf,15363906.8129501,110102.654475296,69.5576622810207
"2098",378.549144360358,-515467.577303542,821.03503224738,31684.7754248572,341777.415382525,324160.022839133,9705052.46741241,Inf,363467.146767229,23512.0720474958,652023.159113646,3129709.86489108,1117753.52318537,Inf,Inf,432738983.307225,991110.521536222,509515254.539152,542129.693365384,72123.1638846369,432738983.307225,34454.9907782421,198.317640639465,2910753.69157142,49344205.4380679,31400858.0060432,259057078.549856,6045.81387079877,53525581.2039772,13596623.7960506,6798.21539059886,37.5960227758763
"2099",378.671728763858,1561967.39379422,364.613793898726,41166.0675906856,377026.612291912,404954.509492849,10722862.4681416,130716950.628863,721395.974772977,317274.152011804,313435.211238329,3103007.19707169,204915.569607641,Inf,Inf,338677486.878379,1039900.96784254,400255211.765356,705404.629438421,67013.8101889511,338677486.878379,49540.0528395066,284.85452648338,2836566.24970239,106843995.405457,35614665.1351522,320531986.21637,19563.719861839,49791067.2791255,13466973.9696603,19551.5001742301,70.8510600673228
"2100",378.935115926019,-989979.358418122,8290.64510138207,33023.8832887208,-371242.259404963,1484969.03759786,20716218.4941287,Inf,Inf,40538419.8380582,2977459.88326069,1488728.45290189,248121.408816982,Inf,Inf,269310840.423673,949543.035932483,296241924.46604,742484.518798928,113939.201717943,269310840.423673,35524.7499417887,2120.3695911461,13242625.0132873,29695583.3631292,3550558.88037414,108883805.664807,6409.91523461558,44287916.962374,12497795.6028895,111241.760174642,32.9763044053304
"2101",377.705681008277,530155.366013872,10210.4531555759,37794.3506120596,-302945.923434662,2120621.4639655,23533574.9310637,328848165.363283,515195459.069143,95999153.8638154,2134978.87673869,Inf,Inf,Inf,Inf,421250991.26604,880213.635466714,Inf,2120621.4639655,75493.0091873544,421250991.26604,35756.249022859,1481.92353491682,22070287.2055161,10008618.616455,3984912.96766264,430370600.507565,3626.30345409253,74435114.8845878,10943475.5917416,65372.1370975864,54.6224117337463
"2102",378.533291475974,20966638.0220783,1814.89433856708,32979.4404135643,255690.707544552,265400.481247129,3686501.21759466,159702147.427675,3895174.32750428,1165054.94756441,1259626.22103775,769771.057473549,424159.56228294,176245479.044505,Inf,267714651.713172,860205.404261031,311021433.60795,1497617.00130835,87829.9729458236,267714651.713172,30027.4573933758,296.551362510958,4022777.60871361,69667194.041813,7404242.8450236,383169567.229971,4092.11806602131,49156608.8725779,11708500.4217616,8297.85711674577,30.4354509204381
"2103",378.261114778151,2391155.1936141,1557.41243729592,32458.0382692648,64048.7998279657,247360.882093121,6274498.70521064,32037808.595034,5005907.59297406,150200.696648073,1112028.52163099,1077810.41173376,113914.921566992,Inf,14682326970.1929,376469922.312639,957663.447978236,506287136.903204,623779.615717644,72042.821247244,376469922.312639,32547.567683258,426.688338985174,3055445.26995908,70275241.2090589,16610511.5585048,913578135.717765,6857.4076616083,53570019.0091703,12576267.3407566,8989.84913615052,13.7076424037015
"2104",377.119525049143,-2298610.63239919,1509.78430584565,33889.6189147175,-234552.105353028,1277005.90694071,12530880.4383923,23421907.3881983,4114659.40603484,259577.831241755,1080179.79362881,2311588.67293139,502519.276730287,Inf,Inf,457126518.392551,897501.643739603,672244879.989046,1641864.7374712,145953.549934064,457126518.392551,35167.7670545521,545.048485864868,5443545.14682471,28805426.4019474,5666641.2593995,230443411.21558,9010.02533131852,98211405.4420509,14279376.8628212,17547.4725217973,49.4104885356077
"2105",378.604132672224,401046.419980963,2991.88987642332,35735.3915154348,61699.4492273847,Inf,23284315.1044184,10268408.9438647,9790808.52787096,1664050.4612587,2106946.21121537,456506.16071922,152168.720238816,Inf,Inf,261419355.945061,908028.550341578,575122583.079134,701831.234952645,83110.1998669906,261419355.945061,30127.4575111083,1091.93061183331,6242170.24217401,85829840.8298926,4345814.72556418,171659681.659785,9145.91516115857,44981563.3962284,11350924.8275367,33764.2246585482,33.6949469246439
"2106",375.847337572645,-578796.443299432,11535.1701470007,37574.1551042086,-1157592.88657194,-1543457.18211985,19151215.3117254,20908848.956072,6658125.08657042,9496449.32666219,844600.758590212,Inf,Inf,Inf,Inf,512826987.791759,903989.30864128,461544289.012583,514485.727373284,87248.4478285679,512826987.791759,50650.7979856387,1341.29885430238,25473500.7412926,9343991.53829074,4099184.02733444,85590962.4907432,2893.15043573361,941045123.256867,13250124.6354544,47783.9326815999,69.3666939330486
"2107",377.595981545266,1027765.31181144,195.363410895004,49213.8126617686,-152170.625271444,144003.275327219,3490079.65312628,275437974.662993,786578.164965712,45992.7637872715,367408.861944632,33992689.8361285,1363343.17554318,314794837.347978,24269182936.4941,214319950.238174,1204628.60503226,303184319.849124,674301.051129532,51791.3562996638,214319950.238174,271107.414155267,12.2638676016953,2718498.53183703,76588468.2527163,181027288.59733,78090202.9243382,1569.40552028324,65551214.4203741,13075512.3757735,1695.02691215318,66.4014008305207
"2108",377.764683407864,1434143.0486089,2481.66978749476,36211.2122001904,1792678.81073543,217294.401307399,9927306.61604012,9839460.41853904,396752.436231413,340858.905954008,3383043.564761,3552211.9816721,3552211.9816721,Inf,Inf,1033858074.72761,838964.548209832,Inf,796746.138136356,74301.91502149,1033858074.72761,28383.0588996444,864.693305747278,4431772.03408773,32633957.7055551,7401516.18064137,Inf,8716.229036679,58752958.358225,11373796.386523,14673.6141103172,27.9496509972652
"2109",377.203935055264,1399742.24159561,884.00475674543,37224.5581361548,504825.070736156,-3421592.1460161,5217308.54237209,Inf,Inf,298390.460572302,447673.872514047,10221890.30133,713155.137200299,Inf,Inf,754219212.942424,968978.968730995,835756425.152416,962322.791083504,60467.3205526667,754219212.942424,39003.1914908718,201.827570033205,2798519.40639259,182370181.316584,28056950.9717821,Inf,5703.70242436304,76465033.0775011,12127902.9122303,6242.43293820843,81.8085439157187
"2110",378.908064907524,Inf,17457.776537434,33964.6402970137,171389.428070536,-92286.6151145649,10505987.2688596,19197243.9786791,33823715.5814821,12038949.6137479,Inf,404091.810535073,404091.810535073,Inf,Inf,Inf,881130.550253457,Inf,Inf,162626.926216561,Inf,35599.4179643576,5306.31505697133,29491172.5078824,8426049.2879664,4415790.53593961,117964690.03153,7628.83593297094,37288159.2914505,11768204.0877994,124745.875842318,38.0072495712807
"2111",378.425282268147,-139867.976038216,3364.56401942038,29164.8779159442,54234.5213210273,-1328745.77238529,14862339.3489691,180508859.641906,75212024.8507942,4905132.05548658,2187419.83459684,656224.916827527,93746.4166889456,Inf,Inf,224173618.513617,847215.91210363,Inf,531498.308942848,88489.5862554313,224173618.513617,30442.9624395963,2336.50279126419,8204948.16554118,20056539.9602118,4457008.88004706,120339239.761271,17410.1909376838,42537184.7707331,10555182.1323749,57291.3047309523,40.2459877784394
"2112",378.895162165031,345062.434352065,23110.1772588258,31902.135316926,-221825.850653375,-776390.477286811,16732538.7663529,8326158.83873975,10119485.3578529,2740693.95108517,1947256.8755472,Inf,Inf,Inf,Inf,309551967.177528,904296.869143567,386939958.97191,621112.381837132,123327.476962968,309551967.177528,44191.7171167621,2036.13896553568,27137951.0096547,6916225.37867413,4656021.0065584,474914142.668957,2211.94655903568,36223769.8564832,12200026.7092979,147419.808837669,33.248183406145
"2113",375.961634335019,248081.990323171,13440.0512469418,34446.2105135511,124040.995161585,578857.97741689,22679017.9874885,45224459.1724898,124367262.724347,22612229.5862449,Inf,568061.487165803,568061.487165803,Inf,Inf,442240850.756025,863390.309666016,Inf,578857.97741689,196551.489225337,442240850.756025,30907.1872876224,3509.15176160305,19880075.802765,28065989.3686094,3223796.07612405,318081212.844239,6505.21605936858,196097020.010604,14893166.0889725,112890.700078757,36.9897521152833
"2114",376.909952484561,673163.961257476,350.590462131068,39135.2488397363,235043.282560694,580313.759698789,5194856.64493638,42903168.2696404,420798.665331228,47395.4308454241,386739.483781766,5558737.23059323,157620.1483031,212274829.653713,Inf,524135381.861019,1017037.42939208,569865314.506611,725392.199631912,71179.4214616039,524135381.861019,48490.7418354187,73.4990486647936,2758384.07809555,41090411.0943889,70095407.1610164,198603653.62288,5237.23095402027,76899922.1100648,13876642.9967392,5803.59894312387,72.7879385967276
"2115",378.212988350973,1767975.46169678,8238.70383142349,32754.5728673227,1325981.59627259,-757703.769275723,8735869.51899792,83511012.9852724,16850886.8931707,11426054.0905403,1178931.13571984,5305179.971488,5305179.971488,Inf,Inf,311921929.295984,963012.535533462,662834099.753967,1060785.27701807,130930.192544081,311921929.295984,43937.6020059866,1185.42501171565,16595103.4318679,75760254.7976576,3162406.28012001,116165724.023075,3607.44446011309,42312161.4958391,11994938.923111,71777.0941820383,48.5435149430402
"2116",376.338258539576,465582.707048417,949.195115845476,39223.4558384169,290206.261345343,1115793.03933046,3492717.23076359,33480009.4316115,378421.808207692,106206.051374935,284108.433462956,3211846.63635506,243321.714886299,Inf,Inf,592682362.085756,985338.89162453,566913563.734202,779710.79856113,56750.5743640403,592682362.085756,51610.5236240815,95.4924663828461,3911911.54289067,57677951.5858763,8158394.46773909,248015191.819268,2510.18375665733,106314647.300902,12205487.4108701,3976.73470206619,92.1201828986309
"2117",376.516938263258,-948515.149159793,370.553083374136,35877.1761358522,-241968.150293614,423444.263016903,18435926.1774839,Inf,Inf,6551084.00791902,331580.328119323,11895450.0514072,2798929.42315452,Inf,Inf,1212043967.15561,1050035.12085274,984785723.313934,649667.910383758,68725.9591728903,1212043967.15561,40892.3181819141,131.869424688304,3188946.14887386,17988926.9936474,58464012.7293541,63778922.9774772,8884.99579225503,88834312.7559713,13861156.4789198,10998.6071260954,75.3322261323136
"2118",376.305525825087,647415.343642252,2027.17363225806,34029.9884964528,863220.458204599,1553796.82475753,6774239.00973912,35540578.8948852,6357474.241973,3189046.53867619,623713.414241901,7734044.90858201,483377.806767651,Inf,Inf,557423095.658533,990828.047637664,339301014.748672,597614.163359694,102818.489317788,557423095.658533,57400.1396872095,798.099855219691,8683523.21653536,79237149.3508852,3664145.63472301,316948597.403541,9825.4261703621,99588835.5500658,14985677.4615537,61243.1471723184,58.5384759822276
"2119",376.613462796818,-6626461.76344063,1378.52570772358,38388.73206042,-1325292.35282875,5301169.41075251,2304596.23389178,206534567.872526,780040.400103352,850049.336703175,544754.900294459,1263313.27567191,510184.207468992,Inf,Inf,270225666.567862,884910.030178775,407417158.825392,662646.176396796,112022.484448786,270225666.567862,33369.6970597362,235.645420123696,4524381.12308919,54125003.8058447,6409539.92437635,365343775.689452,4270.21726278854,77478590.3660456,14752623.3076818,8743.09498365986,54.7430652115739
"2120",376.946824711264,-526390.031998923,2130.46420242851,34880.1857419759,451191.455996363,-1353574.36796467,23082596.8184869,646338607.774436,510267321.927186,15172267.7881323,2622231.9063111,590000.703918239,429091.421031446,Inf,9510029889.21659,500527888.906136,900440.861205589,559413522.895093,1052780.06399785,48919.9068375048,500527888.906136,32327.9916329055,657.550679761904,3293559.09017718,25319235.505737,18413989.4587178,270071845.394528,7718.10257757569,62630342.4743826,12099924.5926168,10328.6325849181,41.7051706955821
"2121",378.156361688107,-148348.613560716,16979.4651374486,31792.418301704,-111261.460170701,890091.681369556,9490820.39141963,7869347.94210186,14427137.8938534,1006544.50422233,755857.044675581,Inf,Inf,Inf,Inf,249472993.145887,947049.972554151,Inf,890091.681369556,124736.496573165,249472993.145887,37892.0391888346,3604.98198247212,17638369.7547176,13130786.3729564,3787726.83835282,393923591.188693,5327.10713333459,38674248.4078867,12792703.1067262,182345.018880857,39.2699514755182
"2122",377.771793304998,564734.762843497,2690.27570996512,35544.7793209013,-690231.376805263,887440.341599786,22435796.142034,12064425.5480401,2718743.78547383,175802.193778362,567616.119526409,6187013.4556497,6187013.4556497,Inf,Inf,445510809.106104,1008871.82285231,1559287831.87137,621208.239126447,105893.910483689,445510809.106104,48004.3459220369,1007.59389886333,8924541.28852421,66934059.6639316,3739332.94211908,669340596.639316,9389.11468304109,42910130.7035652,13014559.3401548,59124.8495370748,54.9403441252323
"2123",375.172722615731,1333406.43829426,23067.933731331,45672.5843037694,-102569.726021368,-1333406.43829426,16705206.5924091,86528242.2600211,81005162.9668283,65642114.8179471,Inf,Inf,Inf,Inf,Inf,164963915.10004,944490.860676858,Inf,1333406.43829426,86255.6418823796,164963915.10004,39054.0192253002,4698.15350943511,24951030.3624551,10631308.58922,4596242.43518909,19103132.6212547,5071.32659877924,299229726.472279,13440534.3021473,92462.7315262016,26.7681452437034
"2124",375.387709747172,-10663759.1685259,10999.8373400266,36249.8968381888,-1066375.91703513,333242.474069913,1103757.34019793,1369473.31033525,68814.8964080419,70036.4626164687,942262.883219095,2661890.5792804,1330945.28956911,Inf,Inf,217958286.199086,874887.736699491,213599120.475104,888646.597535613,92950.0089100165,217958286.199086,51187.4610541664,581.386751586964,11965812.903388,13023564.3202621,4357236.86130764,90664043.9218244,1317.03151020176,182243267.15907,12750993.2851224,9413.05385804521,62.0708686124089
"2125",375.434155928298,-343787.979606501,7508.16766593489,32721.5421352706,114595.993202167,343787.979606501,21153801.6046868,7748446.79679869,35642855.265274,2945690.51779124,Inf,1190172.26497472,1190172.26497472,Inf,Inf,Inf,876842.980487816,Inf,300814.482157244,136667.819356368,Inf,40528.5749789914,2553.79852582784,16654481.0044351,56369012.6303957,3118285.80508572,732797164.195143,8477.91619458494,158724331.398832,15414633.6993476,124314.581606383,45.7028197237417
"2126",377.219789501971,-6001981.7924267,656.563817797266,38180.6803051619,133377.37317214,346268.180351458,15356149.478173,101598492.005513,1264055.88809348,334068.202237611,322929.25402583,888055.355069045,158581.313407797,Inf,Inf,529008221.878509,1026366.12452231,760449318.950357,800264.239041364,70863.0699079707,529008221.878509,32611.9226338728,171.875344973107,3369050.88618295,56282967.7456446,12111524.704759,318936817.22532,6556.90943008661,48144720.6593461,13521153.5995961,7623.15306416619,61.3281273337729
"2127",376.53078412717,634012.154675776,3362.15422000869,37594.0011391576,487701.6574391,3170060.77353964,18225371.2322233,Inf,Inf,7151692.88506751,605900.90996044,700151.462474392,700151.462474392,Inf,Inf,425258662.085211,898678.65359434,354382218.404342,1268024.30935155,113705.524621753,425258662.085211,31655.7842073477,980.21988921542,8663490.31842695,31766131.1675655,3934337.3464416,857685541.524268,7290.20681454384,63211559.0098644,15014970.59435,36020.4687033785,37.2496722869138
"2128",377.101448303838,-6676298.69339057,4019.90143891906,35144.5913959218,51356.1437941538,128390.35948499,15061059.6840006,5677337.72450395,1077975.51731088,187577.237593743,3073638.26191446,403414.50319761,150107.722120547,Inf,Inf,299911536.316187,841972.842168805,627087757.752027,834537.336646015,82511.547072691,299911536.316187,28940.9516974376,909.479963556316,4274443.46053386,58267413.48833,6709580.94714103,Inf,5666.75977292781,48231055.7714186,12718310.6005364,15877.7040864285,22.7087629551891
"2129",375.776014053254,555350.764217918,550.071456009684,41577.9735853665,-243547.681516787,631812.101324459,5704988.97060861,358938796.190734,1160230.88254916,472222.484948342,246511.119540111,4592892.5464206,703749.66438865,31689771.4009434,Inf,640552805.74407,986516.273145187,617838167.242507,917790.210363588,56454.6572362345,640552805.74407,40038.6952791709,71.5307485058103,3332707.23469199,25941072.5294944,23699251.4466986,51882145.0589888,3246.13792113884,92777702.7516103,12909834.0408277,4234.93097184794,95.4316142018076
"2130",376.458010219802,-1756886.41939857,1977.44625472139,35905.5418884432,-741796.488178926,-618163.740133827,12321314.8409854,22064042.6398354,1317256.2770051,166926.018350551,419817.217748224,8385854.78201457,2795284.92702579,132873059.245187,Inf,738183662.473261,964127.758153491,527274044.623758,878443.209668431,59424.4451007095,738183662.473261,39753.9658791901,188.328214735364,7377096.54745895,6786166.33306301,8963298.1941822,154485080.640905,2382.08287609559,60303330.0620933,10763485.3635666,9900.59383248374,71.6562880825011
"2131",376.491168692527,-267623.252527924,1371.01381028179,33498.5448834327,571272.712134554,848748.029449853,14517445.1277512,105934908.457134,13724360.6098312,1473236.44964289,901173.505645193,849677.263440358,632738.38767201,Inf,Inf,486453407.231532,869611.067580941,659414618.691632,1100228.92706186,90468.4690277307,486453407.231532,29103.9397753947,210.92520158181,4825399.05155846,17675646.5258174,8050294.45730297,77436165.7321524,3848.89817840284,57846194.9329108,14463163.2811312,7526.87831988039,41.6856543521897
"2132",385.512260319513,-477468.345564687,34570.6762003816,37587.3838632492,596835.431961374,Inf,6774880.75191604,54473075.1392773,7209671.70961023,24512883.8126748,3983200.75335138,1194962.71548497,341417.918714504,Inf,Inf,476951604.934889,1095265.47365976,Inf,596835.431961374,309708.834372882,476951604.934889,33492.4484826288,2799.24503646953,29821246.8532411,6207924.92859299,5291664.03531807,398859176.662099,2092.06734304565,9018150.40682255,3326383.03353533,46014.3039832836,84.2918009033175
"2133",385.821162524743,686625.281522118,129786.881000194,41930.9315680842,98089.3259306151,Inf,25861592.5240335,58589883.7527242,161819678.936095,283184438.138167,Inf,Inf,Inf,Inf,Inf,Inf,1100082.66705889,Inf,Inf,634784.543767692,Inf,44060.4909668817,9578.36760149389,103066052.559016,8130500.66590844,3955130.68510896,1752122893.50327,1908.60461431982,8802644.64905654,3261857.13935396,185254.960773879,86.2207246349624
